Gene stable ID,Rat gene stable ID
ENSMUSG00000094248,ENSRNOG00000059748
ENSMUSG00000038763,ENSRNOG00000011659
ENSMUSG00000040680,ENSRNOG00000004122
ENSMUSG00000074221,ENSRNOG00000046652
ENSMUSG00000029028,ENSRNOG00000024796
ENSMUSG00000010051,ENSRNOG00000015858
ENSMUSG00000027796,ENSRNOG00000058416
ENSMUSG00000027796,ENSRNOG00000000091
ENSMUSG00000037278,ENSRNOG00000022657
ENSMUSG00000034482,ENSRNOG00000000846
ENSMUSG00000061952,ENSRNOG00000047313
ENSMUSG00000040097,ENSRNOG00000004333
ENSMUSG00000101500,ENSRNOG00000030417
ENSMUSG00000029810,ENSRNOG00000008465
ENSMUSG00000021281,ENSRNOG00000010165
ENSMUSG00000033487,ENSRNOG00000014478
ENSMUSG00000078794,ENSRNOG00000052256
ENSMUSG00000024936,ENSRNOG00000020784
ENSMUSG00000028270,ENSRNOG00000031743
ENSMUSG00000062061,ENSRNOG00000042407
ENSMUSG00000095048,ENSRNOG00000059279
ENSMUSG00000071645,ENSRNOG00000020047
ENSMUSG00000026946,ENSRNOG00000027502
ENSMUSG00000070284,ENSRNOG00000037229
ENSMUSG00000079334,ENSRNOG00000054063
ENSMUSG00000069305,ENSRNOG00000057690
ENSMUSG00000036764,ENSRNOG00000051960
ENSMUSG00000053977,ENSRNOG00000007178
ENSMUSG00000038025,ENSRNOG00000016816
ENSMUSG00000039110,ENSRNOG00000042912
ENSMUSG00000057997,ENSRNOG00000045841
ENSMUSG00000047730,ENSRNOG00000019129
ENSMUSG00000039231,ENSRNOG00000039576
ENSMUSG00000069430,ENSRNOG00000048675
ENSMUSG00000044518,ENSRNOG00000007770
ENSMUSG00000091101,ENSRNOG00000036687
ENSMUSG00000021348,ENSRNOG00000016510
ENSMUSG00000049086,ENSRNOG00000042556
ENSMUSG00000043529,ENSRNOG00000018112
ENSMUSG00000063374,ENSRNOG00000048675
ENSMUSG00000025855,ENSRNOG00000028733
ENSMUSG00000051367,ENSRNOG00000022777
ENSMUSG00000112931,ENSRNOG00000036687
ENSMUSG00000107648,ENSRNOG00000043299
ENSMUSG00000046138,ENSRNOG00000026942
ENSMUSG00000112856,ENSRNOG00000036687
ENSMUSG00000056853,ENSRNOG00000043334
ENSMUSG00000028653,ENSRNOG00000014274
ENSMUSG00000036091,ENSRNOG00000016093
ENSMUSG00000000876,ENSRNOG00000016975
ENSMUSG00000029352,ENSRNOG00000047673
ENSMUSG00000071553,ENSRNOG00000028092
ENSMUSG00000075467,ENSRNOG00000018791
ENSMUSG00000032553,ENSRNOG00000030625
ENSMUSG00000096640,ENSRNOG00000036687
ENSMUSG00000110526,ENSRNOG00000047801
ENSMUSG00000110526,ENSRNOG00000045972
ENSMUSG00000047021,ENSRNOG00000056996
ENSMUSG00000005069,ENSRNOG00000049203
ENSMUSG00000005069,ENSRNOG00000010407
ENSMUSG00000026407,ENSRNOG00000046231
ENSMUSG00000094314,ENSRNOG00000036687
ENSMUSG00000094443,ENSRNOG00000027035
ENSMUSG00000020422,ENSRNOG00000025695
ENSMUSG00000073574,ENSRNOG00000039325
ENSMUSG00000029202,ENSRNOG00000002541
ENSMUSG00000071519,ENSRNOG00000050119
ENSMUSG00000071519,ENSRNOG00000050493
ENSMUSG00000071519,ENSRNOG00000049855
ENSMUSG00000071519,ENSRNOG00000032916
ENSMUSG00000025726,ENSRNOG00000018940
ENSMUSG00000036615,ENSRNOG00000056028
ENSMUSG00000036615,ENSRNOG00000028382
ENSMUSG00000096744,ENSRNOG00000036687
ENSMUSG00000021786,ENSRNOG00000005993
ENSMUSG00000047959,ENSRNOG00000062002
ENSMUSG00000107748,ENSRNOG00000043299
ENSMUSG00000053985,ENSRNOG00000047379
ENSMUSG00000053985,ENSRNOG00000030932
ENSMUSG00000004897,ENSRNOG00000042261
ENSMUSG00000059762,ENSRNOG00000043334
ENSMUSG00000025479,ENSRNOG00000012458
ENSMUSG00000043807,ENSRNOG00000027516
ENSMUSG00000032369,ENSRNOG00000008048
ENSMUSG00000041671,ENSRNOG00000012472
ENSMUSG00000032936,ENSRNOG00000058938
ENSMUSG00000038607,ENSRNOG00000025040
ENSMUSG00000021457,ENSRNOG00000012160
ENSMUSG00000050198,ENSRNOG00000043438
ENSMUSG00000095341,ENSRNOG00000059279
ENSMUSG00000058119,ENSRNOG00000050119
ENSMUSG00000058119,ENSRNOG00000050493
ENSMUSG00000058119,ENSRNOG00000049855
ENSMUSG00000058119,ENSRNOG00000032916
ENSMUSG00000010529,ENSRNOG00000033736
ENSMUSG00000078616,ENSRNOG00000031202
ENSMUSG00000036463,ENSRNOG00000042954
ENSMUSG00000035683,ENSRNOG00000013598
ENSMUSG00000020570,ENSRNOG00000009856
ENSMUSG00000059842,ENSRNOG00000017086
ENSMUSG00000029338,ENSRNOG00000000081
ENSMUSG00000026471,ENSRNOG00000003522
ENSMUSG00000021785,ENSRNOG00000006143
ENSMUSG00000070972,ENSRNOG00000015340
ENSMUSG00000074909,ENSRNOG00000053859
ENSMUSG00000101294,ENSRNOG00000030417
ENSMUSG00000034892,ENSRNOG00000004196
ENSMUSG00000034892,ENSRNOG00000029443
ENSMUSG00000034892,ENSRNOG00000032542
ENSMUSG00000034892,ENSRNOG00000028939
ENSMUSG00000030781,ENSRNOG00000020039
ENSMUSG00000029221,ENSRNOG00000002246
ENSMUSG00000031398,ENSRNOG00000060464
ENSMUSG00000034883,ENSRNOG00000004216
ENSMUSG00000032015,ENSRNOG00000009118
ENSMUSG00000020122,ENSRNOG00000004332
ENSMUSG00000029486,ENSRNOG00000045785
ENSMUSG00000029486,ENSRNOG00000002070
ENSMUSG00000058444,ENSRNOG00000007926
ENSMUSG00000020516,ENSRNOG00000003919
ENSMUSG00000057899,ENSRNOG00000025603
ENSMUSG00000035078,ENSRNOG00000011560
ENSMUSG00000030790,ENSRNOG00000027030
ENSMUSG00000021072,ENSRNOG00000057934
ENSMUSG00000034460,ENSRNOG00000007250
ENSMUSG00000031509,ENSRNOG00000053136
ENSMUSG00000021245,ENSRNOG00000006699
ENSMUSG00000063594,ENSRNOG00000016701
ENSMUSG00000020171,ENSRNOG00000005689
ENSMUSG00000025857,ENSRNOG00000021312
ENSMUSG00000020386,ENSRNOG00000004820
ENSMUSG00000091450,ENSRNOG00000046835
ENSMUSG00000091450,ENSRNOG00000042719
ENSMUSG00000063350,ENSRNOG00000048941
ENSMUSG00000063350,ENSRNOG00000048325
ENSMUSG00000045237,ENSRNOG00000037352
ENSMUSG00000042801,ENSRNOG00000042424
ENSMUSG00000026875,ENSRNOG00000048914
ENSMUSG00000057719,ENSRNOG00000018780
ENSMUSG00000042686,ENSRNOG00000006110
ENSMUSG00000030909,ENSRNOG00000046181
ENSMUSG00000047868,ENSRNOG00000043125
ENSMUSG00000033114,ENSRNOG00000027229
ENSMUSG00000035067,ENSRNOG00000011634
ENSMUSG00000042106,ENSRNOG00000019363
ENSMUSG00000058628,ENSRNOG00000048941
ENSMUSG00000058628,ENSRNOG00000048325
ENSMUSG00000055826,ENSRNOG00000019427
ENSMUSG00000095934,ENSRNOG00000030417
ENSMUSG00000060918,ENSRNOG00000047056
ENSMUSG00000056476,ENSRNOG00000010680
ENSMUSG00000061367,ENSRNOG00000056595
ENSMUSG00000047109,ENSRNOG00000001691
ENSMUSG00000043015,ENSRNOG00000012924
ENSMUSG00000078324,ENSRNOG00000030417
ENSMUSG00000059397,ENSRNOG00000047426
ENSMUSG00000059397,ENSRNOG00000032495
ENSMUSG00000059397,ENSRNOG00000047344
ENSMUSG00000032591,ENSRNOG00000019680
ENSMUSG00000067064,ENSRNOG00000047906
ENSMUSG00000107662,ENSRNOG00000049555
ENSMUSG00000107662,ENSRNOG00000050851
ENSMUSG00000107662,ENSRNOG00000048775
ENSMUSG00000107662,ENSRNOG00000047155
ENSMUSG00000031927,ENSRNOG00000009203
ENSMUSG00000057890,ENSRNOG00000047426
ENSMUSG00000057890,ENSRNOG00000032495
ENSMUSG00000057890,ENSRNOG00000047344
ENSMUSG00000057564,ENSRNOG00000039435
ENSMUSG00000039531,ENSRNOG00000000398
ENSMUSG00000043289,ENSRNOG00000023794
ENSMUSG00000057464,ENSRNOG00000033704
ENSMUSG00000021994,ENSRNOG00000015618
ENSMUSG00000048416,ENSRNOG00000012827
ENSMUSG00000096000,ENSRNOG00000049555
ENSMUSG00000096000,ENSRNOG00000050851
ENSMUSG00000096000,ENSRNOG00000048775
ENSMUSG00000096000,ENSRNOG00000047155
ENSMUSG00000018965,ENSRNOG00000055471
ENSMUSG00000030905,ENSRNOG00000061215
ENSMUSG00000006720,ENSRNOG00000061612
ENSMUSG00000042849,ENSRNOG00000047633
ENSMUSG00000031109,ENSRNOG00000030622
ENSMUSG00000030780,ENSRNOG00000020144
ENSMUSG00000096220,ENSRNOG00000057325
ENSMUSG00000096220,ENSRNOG00000048201
ENSMUSG00000096220,ENSRNOG00000047193
ENSMUSG00000074812,ENSRNOG00000037081
ENSMUSG00000006538,ENSRNOG00000018059
ENSMUSG00000059623,ENSRNOG00000030613
ENSMUSG00000029769,ENSRNOG00000007100
ENSMUSG00000030509,ENSRNOG00000013795
ENSMUSG00000033705,ENSRNOG00000010050
ENSMUSG00000095483,ENSRNOG00000057325
ENSMUSG00000095483,ENSRNOG00000048201
ENSMUSG00000095483,ENSRNOG00000047193
ENSMUSG00000048039,ENSRNOG00000011402
ENSMUSG00000058904,ENSRNOG00000047997
ENSMUSG00000058904,ENSRNOG00000046219
ENSMUSG00000034593,ENSRNOG00000058866
ENSMUSG00000044026,ENSRNOG00000029740
ENSMUSG00000062914,ENSRNOG00000028911
ENSMUSG00000048027,ENSRNOG00000048190
ENSMUSG00000048620,ENSRNOG00000030070
ENSMUSG00000026932,ENSRNOG00000018231
ENSMUSG00000019710,ENSRNOG00000022234
ENSMUSG00000047098,ENSRNOG00000019438
ENSMUSG00000049028,ENSRNOG00000046516
ENSMUSG00000038467,ENSRNOG00000046585
ENSMUSG00000038467,ENSRNOG00000034071
ENSMUSG00000023911,ENSRNOG00000004461
ENSMUSG00000029832,ENSRNOG00000010886
ENSMUSG00000060600,ENSRNOG00000004078
ENSMUSG00000021423,ENSRNOG00000000137
ENSMUSG00000096915,ENSRNOG00000030417
ENSMUSG00000038510,ENSRNOG00000000587
ENSMUSG00000002222,ENSRNOG00000028422
ENSMUSG00000078768,ENSRNOG00000048138
ENSMUSG00000061665,ENSRNOG00000011987
ENSMUSG00000116564,ENSRNOG00000012692
ENSMUSG00000054938,ENSRNOG00000015289
ENSMUSG00000024921,ENSRNOG00000011931
ENSMUSG00000026162,ENSRNOG00000018162
ENSMUSG00000061602,ENSRNOG00000033483
ENSMUSG00000118429,ENSRNOG00000030417
ENSMUSG00000098022,ENSRNOG00000052023
ENSMUSG00000098022,ENSRNOG00000053115
ENSMUSG00000029622,ENSRNOG00000000991
ENSMUSG00000095659,ENSRNOG00000015005
ENSMUSG00000095659,ENSRNOG00000030868
ENSMUSG00000078776,ENSRNOG00000042899
ENSMUSG00000024056,ENSRNOG00000013727
ENSMUSG00000096228,ENSRNOG00000045783
ENSMUSG00000043017,ENSRNOG00000016756
ENSMUSG00000004814,ENSRNOG00000031162
ENSMUSG00000005686,ENSRNOG00000018262
ENSMUSG00000027790,ENSRNOG00000031067
ENSMUSG00000027071,ENSRNOG00000008552
ENSMUSG00000066896,ENSRNOG00000056873
ENSMUSG00000059173,ENSRNOG00000054212
ENSMUSG00000118438,ENSRNOG00000030417
ENSMUSG00000068101,ENSRNOG00000023262
ENSMUSG00000095990,ENSRNOG00000045964
ENSMUSG00000095990,ENSRNOG00000047780
ENSMUSG00000095990,ENSRNOG00000050796
ENSMUSG00000095990,ENSRNOG00000053409
ENSMUSG00000096735,ENSRNOG00000028882
ENSMUSG00000090100,ENSRNOG00000011059
ENSMUSG00000023852,ENSRNOG00000014434
ENSMUSG00000019370,ENSRNOG00000016770
ENSMUSG00000066750,ENSRNOG00000011563
ENSMUSG00000004896,ENSRNOG00000011645
ENSMUSG00000020521,ENSRNOG00000003805
ENSMUSG00000075273,ENSRNOG00000059460
ENSMUSG00000031928,ENSRNOG00000009506
ENSMUSG00000032589,ENSRNOG00000030714
ENSMUSG00000024211,ENSRNOG00000021468
ENSMUSG00000053626,ENSRNOG00000033528
ENSMUSG00000043241,ENSRNOG00000023593
ENSMUSG00000037801,ENSRNOG00000008353
ENSMUSG00000066749,ENSRNOG00000051184
ENSMUSG00000002345,ENSRNOG00000020427
ENSMUSG00000054612,ENSRNOG00000016038
ENSMUSG00000030921,ENSRNOG00000031202
ENSMUSG00000066748,ENSRNOG00000051115
ENSMUSG00000079539,ENSRNOG00000047422
ENSMUSG00000079539,ENSRNOG00000048417
ENSMUSG00000028931,ENSRNOG00000011550
ENSMUSG00000075272,ENSRNOG00000052519
ENSMUSG00000002325,ENSRNOG00000019478
ENSMUSG00000051431,ENSRNOG00000013894
ENSMUSG00000070319,ENSRNOG00000020619
ENSMUSG00000046865,ENSRNOG00000019229
ENSMUSG00000115744,ENSRNOG00000047429
ENSMUSG00000079033,ENSRNOG00000020400
ENSMUSG00000004864,ENSRNOG00000000515
ENSMUSG00000020177,ENSRNOG00000005790
ENSMUSG00000036676,ENSRNOG00000006749
ENSMUSG00000036334,ENSRNOG00000013917
ENSMUSG00000026205,ENSRNOG00000018266
ENSMUSG00000062762,ENSRNOG00000030391
ENSMUSG00000032415,ENSRNOG00000010802
ENSMUSG00000041423,ENSRNOG00000026059
ENSMUSG00000031431,ENSRNOG00000060899
ENSMUSG00000102388,ENSRNOG00000051424
ENSMUSG00000102388,ENSRNOG00000057130
ENSMUSG00000102388,ENSRNOG00000054647
ENSMUSG00000102388,ENSRNOG00000050475
ENSMUSG00000102388,ENSRNOG00000060345
ENSMUSG00000102388,ENSRNOG00000049619
ENSMUSG00000102388,ENSRNOG00000047403
ENSMUSG00000102388,ENSRNOG00000047389
ENSMUSG00000102388,ENSRNOG00000056805
ENSMUSG00000102388,ENSRNOG00000059366
ENSMUSG00000102388,ENSRNOG00000029974
ENSMUSG00000102388,ENSRNOG00000053267
ENSMUSG00000102388,ENSRNOG00000045833
ENSMUSG00000102388,ENSRNOG00000057604
ENSMUSG00000102388,ENSRNOG00000045536
ENSMUSG00000102388,ENSRNOG00000045862
ENSMUSG00000102388,ENSRNOG00000047024
ENSMUSG00000102388,ENSRNOG00000048649
ENSMUSG00000102388,ENSRNOG00000058941
ENSMUSG00000102388,ENSRNOG00000057087
ENSMUSG00000102388,ENSRNOG00000055004
ENSMUSG00000102388,ENSRNOG00000049869
ENSMUSG00000102388,ENSRNOG00000061884
ENSMUSG00000102388,ENSRNOG00000050505
ENSMUSG00000102388,ENSRNOG00000057635
ENSMUSG00000102388,ENSRNOG00000045688
ENSMUSG00000102388,ENSRNOG00000053453
ENSMUSG00000102388,ENSRNOG00000048616
ENSMUSG00000102388,ENSRNOG00000050592
ENSMUSG00000102388,ENSRNOG00000048867
ENSMUSG00000102388,ENSRNOG00000061457
ENSMUSG00000102388,ENSRNOG00000050576
ENSMUSG00000020923,ENSRNOG00000020937
ENSMUSG00000094065,ENSRNOG00000034290
ENSMUSG00000050296,ENSRNOG00000015248
ENSMUSG00000041528,ENSRNOG00000033378
ENSMUSG00000007617,ENSRNOG00000047014
ENSMUSG00000030788,ENSRNOG00000017900
ENSMUSG00000046240,ENSRNOG00000009219
ENSMUSG00000072770,ENSRNOG00000017399
ENSMUSG00000043102,ENSRNOG00000050781
ENSMUSG00000043102,ENSRNOG00000046473
ENSMUSG00000037737,ENSRNOG00000027908
ENSMUSG00000040029,ENSRNOG00000056041
ENSMUSG00000029623,ENSRNOG00000000990
ENSMUSG00000036353,ENSRNOG00000013902
ENSMUSG00000046300,ENSRNOG00000016546
ENSMUSG00000027668,ENSRNOG00000011057
ENSMUSG00000021375,ENSRNOG00000001455
ENSMUSG00000021303,ENSRNOG00000047080
ENSMUSG00000027067,ENSRNOG00000008825
ENSMUSG00000049871,ENSRNOG00000024210
ENSMUSG00000033644,ENSRNOG00000009871
ENSMUSG00000062497,ENSRNOG00000030424
ENSMUSG00000019558,ENSRNOG00000057620
ENSMUSG00000039070,ENSRNOG00000010463
ENSMUSG00000038014,ENSRNOG00000016779
ENSMUSG00000063583,ENSRNOG00000037404
ENSMUSG00000063583,ENSRNOG00000032545
ENSMUSG00000045519,ENSRNOG00000048394
ENSMUSG00000061616,ENSRNOG00000046386
ENSMUSG00000036381,ENSRNOG00000013872
ENSMUSG00000028719,ENSRNOG00000007775
ENSMUSG00000020387,ENSRNOG00000004956
ENSMUSG00000023915,ENSRNOG00000011517
ENSMUSG00000045996,ENSRNOG00000010408
ENSMUSG00000020135,ENSRNOG00000033791
ENSMUSG00000020059,ENSRNOG00000005270
ENSMUSG00000036529,ENSRNOG00000008392
ENSMUSG00000018001,ENSRNOG00000001065
ENSMUSG00000070802,ENSRNOG00000016863
ENSMUSG00000031931,ENSRNOG00000009233
ENSMUSG00000041141,ENSRNOG00000027944
ENSMUSG00000038346,ENSRNOG00000017066
ENSMUSG00000062713,ENSRNOG00000054203
ENSMUSG00000096606,ENSRNOG00000017922
ENSMUSG00000036362,ENSRNOG00000029756
ENSMUSG00000024750,ENSRNOG00000018107
ENSMUSG00000078521,ENSRNOG00000022030
ENSMUSG00000050075,ENSRNOG00000025297
ENSMUSG00000043003,ENSRNOG00000024190
ENSMUSG00000039841,ENSRNOG00000007662
ENSMUSG00000047786,ENSRNOG00000012988
ENSMUSG00000060002,ENSRNOG00000058271
ENSMUSG00000050295,ENSRNOG00000017800
ENSMUSG00000025777,ENSRNOG00000005850
ENSMUSG00000022032,ENSRNOG00000014398
ENSMUSG00000032913,ENSRNOG00000019957
ENSMUSG00000069516,ENSRNOG00000005825
ENSMUSG00000024383,ENSRNOG00000014089
ENSMUSG00000037742,ENSRNOG00000051885
ENSMUSG00000037742,ENSRNOG00000009439
ENSMUSG00000037742,ENSRNOG00000056855
ENSMUSG00000038172,ENSRNOG00000042603
ENSMUSG00000019820,ENSRNOG00000011058
ENSMUSG00000041052,ENSRNOG00000024903
ENSMUSG00000055811,ENSRNOG00000027691
ENSMUSG00000090688,ENSRNOG00000046835
ENSMUSG00000090688,ENSRNOG00000042719
ENSMUSG00000050520,ENSRNOG00000001571
ENSMUSG00000025037,ENSRNOG00000002848
ENSMUSG00000042810,ENSRNOG00000007405
ENSMUSG00000020133,ENSRNOG00000016399
ENSMUSG00000022305,ENSRNOG00000004152
ENSMUSG00000045331,ENSRNOG00000050096
ENSMUSG00000096696,ENSRNOG00000045964
ENSMUSG00000096696,ENSRNOG00000047780
ENSMUSG00000096696,ENSRNOG00000050796
ENSMUSG00000096696,ENSRNOG00000053409
ENSMUSG00000067274,ENSRNOG00000001148
ENSMUSG00000050239,ENSRNOG00000048374
ENSMUSG00000025902,ENSRNOG00000027357
ENSMUSG00000069515,ENSRNOG00000005825
ENSMUSG00000071471,ENSRNOG00000048212
ENSMUSG00000018451,ENSRNOG00000059827
ENSMUSG00000032987,ENSRNOG00000010804
ENSMUSG00000035860,ENSRNOG00000047455
ENSMUSG00000026841,ENSRNOG00000050844
ENSMUSG00000026841,ENSRNOG00000009735
ENSMUSG00000090515,ENSRNOG00000049035
ENSMUSG00000029004,ENSRNOG00000021614
ENSMUSG00000050505,ENSRNOG00000013306
ENSMUSG00000041117,ENSRNOG00000027936
ENSMUSG00000054263,ENSRNOG00000011696
ENSMUSG00000003271,ENSRNOG00000021046
ENSMUSG00000040818,ENSRNOG00000011636
ENSMUSG00000056350,ENSRNOG00000042531
ENSMUSG00000008822,ENSRNOG00000006744
ENSMUSG00000115027,ENSRNOG00000034101
ENSMUSG00000020973,ENSRNOG00000028155
ENSMUSG00000002741,ENSRNOG00000014785
ENSMUSG00000024810,ENSRNOG00000016456
ENSMUSG00000091635,ENSRNOG00000046835
ENSMUSG00000091635,ENSRNOG00000042719
ENSMUSG00000037686,ENSRNOG00000012843
ENSMUSG00000043998,ENSRNOG00000004234
ENSMUSG00000045064,ENSRNOG00000027115
ENSMUSG00000046634,ENSRNOG00000004865
ENSMUSG00000027010,ENSRNOG00000022922
ENSMUSG00000024922,ENSRNOG00000020669
ENSMUSG00000071176,ENSRNOG00000012561
ENSMUSG00000091059,ENSRNOG00000046835
ENSMUSG00000091059,ENSRNOG00000042719
ENSMUSG00000027284,ENSRNOG00000047427
ENSMUSG00000020974,ENSRNOG00000004242
ENSMUSG00000033392,ENSRNOG00000009161
ENSMUSG00000020311,ENSRNOG00000007283
ENSMUSG00000006932,ENSRNOG00000054172
ENSMUSG00000026281,ENSRNOG00000018904
ENSMUSG00000042846,ENSRNOG00000026466
ENSMUSG00000034412,ENSRNOG00000006394
ENSMUSG00000033047,ENSRNOG00000011020
ENSMUSG00000039084,ENSRNOG00000003304
ENSMUSG00000032403,ENSRNOG00000008340
ENSMUSG00000060843,ENSRNOG00000000373
ENSMUSG00000021696,ENSRNOG00000010450
ENSMUSG00000040724,ENSRNOG00000018285
ENSMUSG00000076435,ENSRNOG00000003330
ENSMUSG00000028759,ENSRNOG00000014445
ENSMUSG00000068078,ENSRNOG00000029293
ENSMUSG00000068078,ENSRNOG00000043083
ENSMUSG00000058006,ENSRNOG00000047513
ENSMUSG00000069830,ENSRNOG00000023143
ENSMUSG00000069830,ENSRNOG00000048125
ENSMUSG00000059887,ENSRNOG00000039434
ENSMUSG00000038201,ENSRNOG00000020779
ENSMUSG00000047789,ENSRNOG00000009851
ENSMUSG00000071324,ENSRNOG00000026217
ENSMUSG00000113786,ENSRNOG00000004242
ENSMUSG00000025646,ENSRNOG00000050492
ENSMUSG00000025646,ENSRNOG00000020670
ENSMUSG00000042861,ENSRNOG00000050416
ENSMUSG00000068099,ENSRNOG00000043197
ENSMUSG00000091375,ENSRNOG00000046835
ENSMUSG00000091375,ENSRNOG00000042719
ENSMUSG00000074121,ENSRNOG00000020783
ENSMUSG00000030268,ENSRNOG00000015514
ENSMUSG00000037270,ENSRNOG00000038436
ENSMUSG00000037852,ENSRNOG00000043387
ENSMUSG00000046410,ENSRNOG00000020598
ENSMUSG00000046410,ENSRNOG00000049868
ENSMUSG00000041439,ENSRNOG00000012663
ENSMUSG00000045319,ENSRNOG00000045553
ENSMUSG00000002384,ENSRNOG00000033209
ENSMUSG00000032312,ENSRNOG00000019374
ENSMUSG00000034290,ENSRNOG00000058572
ENSMUSG00000061815,ENSRNOG00000032991
ENSMUSG00000014355,ENSRNOG00000016965
ENSMUSG00000030330,ENSRNOG00000023363
ENSMUSG00000043999,ENSRNOG00000022176
ENSMUSG00000026594,ENSRNOG00000004736
ENSMUSG00000020309,ENSRNOG00000001531
ENSMUSG00000029804,ENSRNOG00000007304
ENSMUSG00000052656,ENSRNOG00000007272
ENSMUSG00000062604,ENSRNOG00000010601
ENSMUSG00000028651,ENSRNOG00000014762
ENSMUSG00000049421,ENSRNOG00000020762
ENSMUSG00000049421,ENSRNOG00000046867
ENSMUSG00000020305,ENSRNOG00000032471
ENSMUSG00000035547,ENSRNOG00000014251
ENSMUSG00000048922,ENSRNOG00000025302
ENSMUSG00000022387,ENSRNOG00000004538
ENSMUSG00000057596,ENSRNOG00000031202
ENSMUSG00000020023,ENSRNOG00000007713
ENSMUSG00000031754,ENSRNOG00000042983
ENSMUSG00000053119,ENSRNOG00000007356
ENSMUSG00000049734,ENSRNOG00000022540
ENSMUSG00000029910,ENSRNOG00000005376
ENSMUSG00000021111,ENSRNOG00000004827
ENSMUSG00000041891,ENSRNOG00000024470
ENSMUSG00000031098,ENSRNOG00000020245
ENSMUSG00000060636,ENSRNOG00000032348
ENSMUSG00000060636,ENSRNOG00000032303
ENSMUSG00000028782,ENSRNOG00000014375
ENSMUSG00000061273,ENSRNOG00000000881
ENSMUSG00000020392,ENSRNOG00000005024
ENSMUSG00000021877,ENSRNOG00000012623
ENSMUSG00000026180,ENSRNOG00000014269
ENSMUSG00000015289,ENSRNOG00000053456
ENSMUSG00000031930,ENSRNOG00000012937
ENSMUSG00000028938,ENSRNOG00000040301
ENSMUSG00000011034,ENSRNOG00000017775
ENSMUSG00000022427,ENSRNOG00000014058
ENSMUSG00000090112,ENSRNOG00000014450
ENSMUSG00000020390,ENSRNOG00000005064
ENSMUSG00000020390,ENSRNOG00000059348
ENSMUSG00000048480,ENSRNOG00000048239
ENSMUSG00000024768,ENSRNOG00000019448
ENSMUSG00000006304,ENSRNOG00000014289
ENSMUSG00000071517,ENSRNOG00000050119
ENSMUSG00000071517,ENSRNOG00000050493
ENSMUSG00000071517,ENSRNOG00000049855
ENSMUSG00000071517,ENSRNOG00000032916
ENSMUSG00000066804,ENSRNOG00000031210
ENSMUSG00000074139,ENSRNOG00000030551
ENSMUSG00000039492,ENSRNOG00000056358
ENSMUSG00000026470,ENSRNOG00000003402
ENSMUSG00000066803,ENSRNOG00000031734
ENSMUSG00000092080,ENSRNOG00000046835
ENSMUSG00000092080,ENSRNOG00000042719
ENSMUSG00000050641,ENSRNOG00000047468
ENSMUSG00000062751,ENSRNOG00000050119
ENSMUSG00000062751,ENSRNOG00000050493
ENSMUSG00000062751,ENSRNOG00000049855
ENSMUSG00000062751,ENSRNOG00000032916
ENSMUSG00000037730,ENSRNOG00000027923
ENSMUSG00000022801,ENSRNOG00000001774
ENSMUSG00000100916,ENSRNOG00000047040
ENSMUSG00000055430,ENSRNOG00000007808
ENSMUSG00000026192,ENSRNOG00000015511
ENSMUSG00000027774,ENSRNOG00000012873
ENSMUSG00000024815,ENSRNOG00000011304
ENSMUSG00000024815,ENSRNOG00000042441
ENSMUSG00000025480,ENSRNOG00000024073
ENSMUSG00000073928,ENSRNOG00000017211
ENSMUSG00000043702,ENSRNOG00000059442
ENSMUSG00000022440,ENSRNOG00000007300
ENSMUSG00000029020,ENSRNOG00000046447
ENSMUSG00000029020,ENSRNOG00000046424
ENSMUSG00000074489,ENSRNOG00000019607
ENSMUSG00000006307,ENSRNOG00000055525
ENSMUSG00000028736,ENSRNOG00000018739
ENSMUSG00000029414,ENSRNOG00000033658
ENSMUSG00000038372,ENSRNOG00000017605
ENSMUSG00000003868,ENSRNOG00000020793
ENSMUSG00000006527,ENSRNOG00000016645
ENSMUSG00000056492,ENSRNOG00000011154
ENSMUSG00000056306,ENSRNOG00000014046
ENSMUSG00000059455,ENSRNOG00000018820
ENSMUSG00000038764,ENSRNOG00000011425
ENSMUSG00000091879,ENSRNOG00000046835
ENSMUSG00000091879,ENSRNOG00000042719
ENSMUSG00000032590,ENSRNOG00000029572
ENSMUSG00000073927,ENSRNOG00000017214
ENSMUSG00000047557,ENSRNOG00000013572
ENSMUSG00000025738,ENSRNOG00000022248
ENSMUSG00000096530,ENSRNOG00000059279
ENSMUSG00000040936,ENSRNOG00000019271
ENSMUSG00000059974,ENSRNOG00000023720
ENSMUSG00000024812,ENSRNOG00000015030
ENSMUSG00000033470,ENSRNOG00000015042
ENSMUSG00000039577,ENSRNOG00000011967
ENSMUSG00000062905,ENSRNOG00000030085
ENSMUSG00000021958,ENSRNOG00000012012
ENSMUSG00000031284,ENSRNOG00000004676
ENSMUSG00000073139,ENSRNOG00000011047
ENSMUSG00000043789,ENSRNOG00000060269
ENSMUSG00000043789,ENSRNOG00000055518
ENSMUSG00000036412,ENSRNOG00000026060
ENSMUSG00000032179,ENSRNOG00000010917
ENSMUSG00000026840,ENSRNOG00000059507
ENSMUSG00000021918,ENSRNOG00000017997
ENSMUSG00000049562,ENSRNOG00000026114
ENSMUSG00000026246,ENSRNOG00000033672
ENSMUSG00000024382,ENSRNOG00000013180
ENSMUSG00000033703,ENSRNOG00000059453
ENSMUSG00000040820,ENSRNOG00000001686
ENSMUSG00000007908,ENSRNOG00000011193
